Month,Weekly_Sales
9.0,41578.37
9.0,12933.5
9.0,28087.25
9.0,37298.98
9.0,26650.67
9.0,25456.2
9.0,45180.11
9.0,28800.02
9.0,10785.47
9.0,20986.5
9.0,34310.5
9.0,26815.2
9.0,11576.45
9.0,16589.34
9.0,29495.14
9.0,25118.4
9.0,66046.14
9.0,35267.96
9.0,10425.84
9.0,22355.81
9.0,18831.19
9.0,25213.72
9.0,22783.18
9.0,59700.24
9.0,12404.29
10.0,36961.98
10.0,39203.11
10.0,59630.15
10.0,33576.08
10.0,11887.69
10.0,26851.0
10.0,11036.56
10.0,25342.88
10.0,16688.33
10.0,26639.49
10.0,26631.85
10.0,19785.48
10.0,34943.14
10.0,12214.28
10.0,25247.65
10.0,32265.08
10.0,21952.5
10.0,64177.04
10.0,10933.88
10.0,36266.14
10.0,23931.17
10.0,39534.82
10.0,16581.31
10.0,48671.85
10.0,20292.48
10.0,30687.17
10.0,11867.32
10.0,65001.01
10.0,17528.59
10.0,34316.99
10.0,25052.57
10.0,52876.32
10.0,12424.64
10.0,41749.73
10.0,24541.31
10.0,26784.52
10.0,31218.32
10.0,18853.6
10.0,44825.82
10.0,25866.76
10.0,57694.84
10.0,32295.52
10.0,10189.02
10.0,21340.93
10.0,13732.81
10.0,31461.39
10.0,36966.65
10.0,32561.0
10.0,66657.14
10.0,29722.69
10.0,22665.5
10.0,23635.53
10.0,13205.15
10.0,29845.11
10.0,45617.51
10.0,25637.3
10.0,39151.33
10.0,11472.88
10.0,11786.43
10.0,15561.44
10.0,43355.9
10.0,13507.77
10.0,71896.24
10.0,23328.1
10.0,27338.33
10.0,39197.28
10.0,11257.9
10.0,34074.38
10.0,38887.87
10.0,36859.75
10.0,15677.16
10.0,21363.63
10.0,12239.83
10.0,10734.98
10.0,25556.21
10.0,44214.15
10.0,32508.77
10.0,25271.72
10.0,54270.9
10.0,28662.99
10.0,41086.27
10.0,22748.39
10.0,17454.91
10.0,14621.09
10.0,12826.65
10.0,33599.66
10.0,13646.58
10.0,29960.68
10.0,45767.91
10.0,30240.53
10.0,26522.1
10.0,23879.92
10.0,17982.5
10.0,11614.85
10.0,29834.38
10.0,21945.5
10.0,63822.36
10.0,27223.47
10.0,38040.76
10.0,58747.95
10.0,10121.22
10.0,29087.62
10.0,27679.58
10.0,18938.81
10.0,30736.13
10.0,12638.67
10.0,33073.72
10.0,13279.6
10.0,29566.03
10.0,11858.42
10.0,49615.02
10.0,12853.65
10.0,23116.45
10.0,37593.91
10.0,52726.67
10.0,27292.89
10.0,18293.85
10.0,21975.18
10.0,36705.95
10.0,26075.8
10.0,12833.36
10.0,34260.16
10.0,34422.41
10.0,31157.75
10.0,53031.68
10.0,26428.1
10.0,28363.48
10.0,57301.1
10.0,40665.12
10.0,17601.44
10.0,16298.21
10.0,60534.35
10.0,21830.99
10.0,16452.19
10.0,38637.15
10.0,34902.96
10.0,23405.67
10.0,25129.7
10.0,26404.87
10.0,21755.08
10.0,49852.54
10.0,27665.92
10.0,62570.66
10.0,10652.15
10.0,10001.13
10.0,24779.88
10.0,28971.25
10.0,12858.41
10.0,12925.96
10.0,22505.29
10.0,12502.48
10.0,15501.08
10.0,26987.54
10.0,22344.08
10.0,27267.41
10.0,32867.83
10.0,30437.47
10.0,59508.72
10.0,37756.93
10.0,10936.07
10.0,10222.61
10.0,24498.73
10.0,33516.41
10.0,22074.0
10.0,47723.98
10.0,39807.17
10.0,52798.0
10.0,15524.77
10.0,16660.66
10.0,41298.99
10.0,13237.47
11.0,29975.67
11.0,29082.08
11.0,11368.29
11.0,51079.28
11.0,12691.66
11.0,27412.35
11.0,55038.57
11.0,21803.12
11.0,11723.49
11.0,12737.37
11.0,10533.94
11.0,10303.27
11.0,15065.22
11.0,34013.73
11.0,10849.17
11.0,22538.73
11.0,34247.4
11.0,28866.01
11.0,18820.83
11.0,20731.47
11.0,10675.7
11.0,35816.72
11.0,27368.32
11.0,25832.21
11.0,40480.26
11.0,18670.61
11.0,29700.41
11.0,14527.64
11.0,37217.9
11.0,47588.96
11.0,36934.53
11.0,47872.56
11.0,47808.48
11.0,60054.94
11.0,20461.25
11.0,31495.57
11.0,67119.46
11.0,15514.0
11.0,13277.47
11.0,31854.55
11.0,24894.55
11.0,12646.8
11.0,21184.63
11.0,11669.1
11.0,11045.7
11.0,21645.89
11.0,17204.53
11.0,32656.95
11.0,31754.7
11.0,24367.79
11.0,35283.55
11.0,11699.17
11.0,49080.03
11.0,37320.85
11.0,12811.85
11.0,34080.15
11.0,47638.81
11.0,28705.89
11.0,11052.26
11.0,28946.38
11.0,12641.52
11.0,70974.75
11.0,24097.32
11.0,21977.75
11.0,51841.98
11.0,10694.34
11.0,47772.35
11.0,62106.6
11.0,27130.98
11.0,29467.98
11.0,40359.16
11.0,13230.8
11.0,40588.15
11.0,24482.49
11.0,28704.66
11.0,15927.47
11.0,43400.66
11.0,63854.09
11.0,87924.61
11.0,26789.13
11.0,68667.98
11.0,10721.09
11.0,13860.36
11.0,12938.56
11.0,41769.68
11.0,30031.63
11.0,15101.58
11.0,10888.21
11.0,23491.17
11.0,30300.69
11.0,22974.29
11.0,11690.74
11.0,23595.58
11.0,24975.64
11.0,27973.18
11.0,10304.75
11.0,25299.33
11.0,16688.03
11.0,19578.96
11.0,58767.01
11.0,36432.65
11.0,33691.53
11.0,11564.89
11.0,39103.8
11.0,45031.6
11.0,32504.85
11.0,11603.5
11.0,44181.97
11.0,27263.66
11.0,22917.0
11.0,12668.87
11.0,24170.97
11.0,47027.41
11.0,11500.48
11.0,30889.1
11.0,53784.11
11.0,27063.3
11.0,15779.24
11.0,34168.94
11.0,61333.63
11.0,10954.66
11.0,65988.31
11.0,140290.65
11.0,64466.4
11.0,25048.45
11.0,24903.12
11.0,43926.61
11.0,21971.95
11.0,38001.64
11.0,28009.03
11.0,14437.28
11.0,15038.7
11.0,42936.87
11.0,10803.95
11.0,22418.21
11.0,34326.84
11.0,21860.43
11.0,17351.87
11.0,62958.73
11.0,26097.98
11.0,45851.75
11.0,35079.83
11.0,33087.1
11.0,35155.8
11.0,31584.1
11.0,42825.46
11.0,149770.96
11.0,21672.28
11.0,67443.07
11.0,71135.81
11.0,30166.34
11.0,10355.99
11.0,14381.97
11.0,15384.36
11.0,369830.98
11.0,12303.2
11.0,15880.39
11.0,33585.92
11.0,30473.06
11.0,31875.16
11.0,17327.15
11.0,51577.37
11.0,65104.32
11.0,14551.21
11.0,32428.62
11.0,25513.91
11.0,30383.23
12.0,37619.82
12.0,65820.93
12.0,65091.99
12.0,17580.93
12.0,25050.38
12.0,33575.21
12.0,35274.41
12.0,28020.13
12.0,10471.05
12.0,15738.34
12.0,14408.5
12.0,14970.25
12.0,63126.49
12.0,28088.15
12.0,24071.56
12.0,50344.71
12.0,11416.73
12.0,38643.86
12.0,56222.17
12.0,40410.5
12.0,14265.18
12.0,36947.13
12.0,36017.46
12.0,60818.15
12.0,46735.12
12.0,41679.18
12.0,20523.0
12.0,14420.48
12.0,17311.19
12.0,30804.8
12.0,102703.96
12.0,36999.12
12.0,30669.09
12.0,12683.39
12.0,21405.78
12.0,17429.9
12.0,12466.3
12.0,43722.38
12.0,13188.82
12.0,117503.24
12.0,69075.53
12.0,32408.04
12.0,18869.87
12.0,23273.13
12.0,26325.35
12.0,72504.33
12.0,71007.73
12.0,27104.18
12.0,54543.65
12.0,34800.71
12.0,17192.03
12.0,22877.0
12.0,37869.6
12.0,10334.08
12.0,22580.76
12.0,12137.7
12.0,20852.04
12.0,22811.25
12.0,30018.77
12.0,30102.53
12.0,42476.05
12.0,16857.06
12.0,74158.39
12.0,10221.73
12.0,59296.78
12.0,33991.11
12.0,14446.62
12.0,15977.2
12.0,40731.41
12.0,43042.06
12.0,25614.3
12.0,77361.28
12.0,40862.99
12.0,17164.86
12.0,21266.36
12.0,15824.47
12.0,128414.19
12.0,46538.83
12.0,92670.9
12.0,61043.09
12.0,47796.73
12.0,42050.13
12.0,49925.15
12.0,125201.71
12.0,31906.09
12.0,33692.15
12.0,43197.38
12.0,21268.01
12.0,78558.55
12.0,73934.92
12.0,21562.79
12.0,26486.78
12.0,11030.18
12.0,36377.19
12.0,14169.0
12.0,14417.42
12.0,31227.21
12.0,24616.01
12.0,95167.42
12.0,22542.59
12.0,75130.3
12.0,23836.99
12.0,18685.2
12.0,37666.98
12.0,43696.25
12.0,95819.82
12.0,24222.32
12.0,65814.92
12.0,22514.04
12.0,24793.97
12.0,61725.6
12.0,52787.71
12.0,59453.83
12.0,166194.65
12.0,53127.14
12.0,79924.38
12.0,32905.56
12.0,15592.42
12.0,28087.62
12.0,24992.87
12.0,49419.77
12.0,34157.4
12.0,26131.12
12.0,38151.86
12.0,181905.35
12.0,14997.01
12.0,28804.83
12.0,18536.42
12.0,64866.54
12.0,30526.31
12.0,130381.29
12.0,26579.44
12.0,78010.41
12.0,67947.04
12.0,38529.28
12.0,27356.3
12.0,85602.98
12.0,11930.32
12.0,13561.11
12.0,92808.07
12.0,54384.04
12.0,11431.45
12.0,22343.33
12.0,14940.28
12.0,29984.59
12.0,24526.59
12.0,24925.42
12.0,44281.33
12.0,35796.78
12.0,121981.46
12.0,31689.23
12.0,104797.21
12.0,33406.81
12.0,218697.04
12.0,26754.49
12.0,24398.12
12.0,24912.78
12.0,30912.9
12.0,81471.05
12.0,21965.83
12.0,25719.75
12.0,42460.75
12.0,53912.09
12.0,225156.09
12.0,52995.99
12.0,30701.73
12.0,55072.98
12.0,19399.16
12.0,47478.88
12.0,26302.47
12.0,21896.7
12.0,117466.38
12.0,35122.18
12.0,42200.46
12.0,160847.8
12.0,82635.76
12.0,105559.48
12.0,71133.61
12.0,23238.4
12.0,20273.71
12.0,26055.92
12.0,35707.53
12.0,21897.54
12.0,48939.2
12.0,10970.84
12.0,16300.52
12.0,83414.76
12.0,26021.57
12.0,24997.16
12.0,27333.58
12.0,23949.08
12.0,23296.92
12.0,29417.6
12.0,10639.15
12.0,15584.33
12.0,27299.77
12.0,16368.0
12.0,44061.8
12.0,31146.34
12.0,52573.33
12.0,25712.63
12.0,45607.98
12.0,58402.8
12.0,23885.43
12.0,24193.77
12.0,11178.47
12.0,10027.83
12.0,36833.74
12.0,47842.19
12.0,30334.1
12.0,32533.18
12.0,25507.2
12.0,20041.74
1.0,39021.43
1.0,23536.07
1.0,60417.15
1.0,10113.9
1.0,33381.71
1.0,23410.53
1.0,18791.93
1.0,26394.19
1.0,21057.57
1.0,26528.96
1.0,16175.26
1.0,16801.43
1.0,10054.62
1.0,34108.04
1.0,15671.75
1.0,31926.14
1.0,32452.77
1.0,31205.71
1.0,74441.29
1.0,43370.69
1.0,16715.69
1.0,27077.12
1.0,27443.25
1.0,27065.03
1.0,11971.22
1.0,58638.29
1.0,21927.88
1.0,54922.71
1.0,29605.76
1.0,47109.12
1.0,27158.26
1.0,23294.69
1.0,24189.01
1.0,15898.38
1.0,13668.01
1.0,42663.02
1.0,20615.4
1.0,19354.47
1.0,22236.32
1.0,27957.35
1.0,51638.4
1.0,15162.75
1.0,24853.88
1.0,27645.64
1.0,62177.55
1.0,25202.01
1.0,26151.21
1.0,30781.83
1.0,22429.8
1.0,17301.67
1.0,17423.16
1.0,53528.32
1.0,22301.04
1.0,31384.37
1.0,29610.33
1.0,22950.84
1.0,50018.89
1.0,28443.08
1.0,26854.7
1.0,28849.77
1.0,48121.72
1.0,18673.55
1.0,37903.99
1.0,11646.12
1.0,27562.93
1.0,25996.34
1.0,57433.73
1.0,25072.59
1.0,26251.63
1.0,21545.41
1.0,58731.77
1.0,20975.77
1.0,21710.13
1.0,24254.25
1.0,21415.71
1.0,27447.72
1.0,23452.84
1.0,30377.68
1.0,11108.44
1.0,24425.8
1.0,14895.42
1.0,24439.41
1.0,29212.86
1.0,56512.52
1.0,32701.02
1.0,11062.36
1.0,30697.96
1.0,33567.78
1.0,31557.58
1.0,16874.01
1.0,32661.67
1.0,68583.7
1.0,58906.42
1.0,23229.42
1.0,20091.16
1.0,11462.55
1.0,12607.47
1.0,27717.56
1.0,56564.25
1.0,16860.52
1.0,23856.0
1.0,24514.68
1.0,25811.94
1.0,31450.97
1.0,21016.68
1.0,16895.48
1.0,55800.46
1.0,41149.77
1.0,11138.67
1.0,30687.16
1.0,30572.94
1.0,53149.93
1.0,29069.01
1.0,22102.72
1.0,22234.76
1.0,29770.74
1.0,32735.41
1.0,15235.57
1.0,14846.32
1.0,22247.52
1.0,32067.48
1.0,30162.81
1.0,27236.66
1.0,54160.2
1.0,59089.11
2.0,35795.83
2.0,20903.62
2.0,11267.53
2.0,16330.5
2.0,23219.83
2.0,58510.63
2.0,10829.55
2.0,24675.49
2.0,18097.65
2.0,55420.87
2.0,25835.41
2.0,40789.48
2.0,14547.83
2.0,54888.67
2.0,19579.7
2.0,13164.13
2.0,13286.82
2.0,26336.49
2.0,34087.06
2.0,23760.91
2.0,29686.24
2.0,33092.16
2.0,34802.27
2.0,27442.45
2.0,23085.68
2.0,16155.56
2.0,26869.74
2.0,30935.09
2.0,25812.39
2.0,35498.37
2.0,28939.97
2.0,11555.66
2.0,54031.36
2.0,89289.05
2.0,25987.93
2.0,11997.59
2.0,17755.16
2.0,21048.32
2.0,33948.05
2.0,27953.33
2.0,14580.49
2.0,37981.06
2.0,36077.48
2.0,14563.86
2.0,27142.37
2.0,28159.03
2.0,11741.76
2.0,10736.19
2.0,12993.61
2.0,21723.05
2.0,37513.38
2.0,54980.64
2.0,34344.71
2.0,49352.31
2.0,43500.89
2.0,100510.38
2.0,20548.86
2.0,23843.16
2.0,32568.26
2.0,58281.5
2.0,30450.99
2.0,22426.21
2.0,34886.7
2.0,32331.09
2.0,23678.01
2.0,20330.29
2.0,23002.57
2.0,11908.88
2.0,58380.34
2.0,10620.27
2.0,33563.37
2.0,20264.31
2.0,40514.64
2.0,28050.96
2.0,20767.48
2.0,34314.14
2.0,35662.09
2.0,27534.25
2.0,40239.72
2.0,41773.63
2.0,11584.47
2.0,11340.13
2.0,10667.93
2.0,16482.0
2.0,14616.39
2.0,39925.82
2.0,23480.91
2.0,12884.7
2.0,10264.73
2.0,29947.16
2.0,26294.18
2.0,46981.9
2.0,35994.27
2.0,56211.08
2.0,33987.77
2.0,34893.42
2.0,23817.09
2.0,10173.13
2.0,21184.76
2.0,28797.45
2.0,38794.59
2.0,39158.68
2.0,32094.22
2.0,24154.33
2.0,106811.69
2.0,24913.77
2.0,11040.96
2.0,64232.34
2.0,15718.3
2.0,62063.96
2.0,35136.43
2.0,25891.21
2.0,28522.86
2.0,24914.46
2.0,17119.63
2.0,34191.92
2.0,29256.56
2.0,10422.48
2.0,30176.48
2.0,38270.5
2.0,34952.56
2.0,22638.4
2.0,10423.46
2.0,17200.09
2.0,29268.15
2.0,25388.05
2.0,26723.81
2.0,35262.64
2.0,23020.85
2.0,13111.37
2.0,21231.38
2.0,14427.46
2.0,39790.64
2.0,35979.87
2.0,29597.09
2.0,33456.7
2.0,21667.28
2.0,54441.54
2.0,25362.96
2.0,60907.46
2.0,58632.04
2.0,44849.94
2.0,34152.45
2.0,85258.5
3.0,24964.58
3.0,19351.24
3.0,29660.45
3.0,40773.28
3.0,30056.36
3.0,25099.56
3.0,12882.12
3.0,11023.05
3.0,11248.23
3.0,38746.99
3.0,37715.51
3.0,24955.88
3.0,25305.51
3.0,22997.14
3.0,28430.91
3.0,12323.87
3.0,48180.53
3.0,12961.1
3.0,40355.47
3.0,65749.23
3.0,16320.55
3.0,35152.48
3.0,24331.71
3.0,64397.61
3.0,37189.54
3.0,14218.3
3.0,19552.04
3.0,28807.51
3.0,63787.94
3.0,54036.66
3.0,38674.31
3.0,23633.64
3.0,10541.91
3.0,35639.99
3.0,86758.53
3.0,10617.69
3.0,35997.76
3.0,23563.26
3.0,19828.26
3.0,29441.98
3.0,23562.02
3.0,15384.89
3.0,22010.72
3.0,18707.12
3.0,29025.38
3.0,29136.07
3.0,17352.72
3.0,51412.21
3.0,13402.78
3.0,36966.97
3.0,68708.49
3.0,11937.48
3.0,26058.52
3.0,30676.47
3.0,21008.97
3.0,26832.02
3.0,35853.74
3.0,24061.92
3.0,10131.7
3.0,10986.55
3.0,22169.5
3.0,28345.31
3.0,53517.72
3.0,30163.66
3.0,16203.52
3.0,28630.33
3.0,50515.44
3.0,10174.3
3.0,18372.63
3.0,42704.28
3.0,23878.74
3.0,36564.06
3.0,30732.46
3.0,20082.7
3.0,22888.82
3.0,29608.3
3.0,29750.6
3.0,57194.3
3.0,30578.47
3.0,16338.01
3.0,41492.45
3.0,11806.51
3.0,13097.25
3.0,29467.68
3.0,10818.39
3.0,35903.38
3.0,21573.26
3.0,12760.05
3.0,11528.01
3.0,33142.73
3.0,13297.98
3.0,34925.05
3.0,33775.34
3.0,13963.9
3.0,30110.77
3.0,28967.27
3.0,10174.05
3.0,24772.35
3.0,62429.36
3.0,48415.46
3.0,21127.32
3.0,62903.02
3.0,16220.98
3.0,35055.46
3.0,59957.09
3.0,25111.09
3.0,24642.35
3.0,22795.2
3.0,30371.01
3.0,22986.54
3.0,37365.23
3.0,32172.94
3.0,16587.07
3.0,20210.09
3.0,25166.36
3.0,27543.29
3.0,27704.26
3.0,10520.81
3.0,10379.63
3.0,10583.2
3.0,28315.18
3.0,33689.52
3.0,52654.0
3.0,12372.86
3.0,26873.51
3.0,35937.19
3.0,31348.53
3.0,33297.27
3.0,12099.61
3.0,18342.82
3.0,21181.37
3.0,57481.55
3.0,24107.49
3.0,31015.77
3.0,11129.63
3.0,10957.69
3.0,13912.17
3.0,12578.89
3.0,22660.92
3.0,62084.09
3.0,23720.56
3.0,47073.98
3.0,60108.61
3.0,10523.11
3.0,33332.44
4.0,30905.11
4.0,45702.56
4.0,11376.3
4.0,24415.84
4.0,19397.06
4.0,22140.6
4.0,55179.74
4.0,30462.65
4.0,17573.68
4.0,33510.39
4.0,15312.67
4.0,10673.73
4.0,28504.36
4.0,10988.4
4.0,31683.99
4.0,10865.64
4.0,30734.6
4.0,21802.74
4.0,55506.43
4.0,26797.13
4.0,31442.58
4.0,16888.4
4.0,33520.02
4.0,34424.37
4.0,32242.06
4.0,28580.72
4.0,11941.1
4.0,34571.38
4.0,23261.23
4.0,49111.55
4.0,10353.44
4.0,10656.33
4.0,20357.4
4.0,57761.7
4.0,68235.41
4.0,33284.4
4.0,35699.6
4.0,10368.06
4.0,10728.33
4.0,27488.98
4.0,30166.57
4.0,13310.41
4.0,19855.66
4.0,43941.31
4.0,11130.55
4.0,58435.98
4.0,31601.17
4.0,33803.61
4.0,36120.92
4.0,19652.41
4.0,20931.76
4.0,37220.41
4.0,15124.61
4.0,12437.4
4.0,12601.22
4.0,10669.33
4.0,29078.45
4.0,16387.19
4.0,22127.83
4.0,26431.82
4.0,24788.96
4.0,36187.55
4.0,10321.35
4.0,32433.63
4.0,16945.15
4.0,33579.77
4.0,38400.12
4.0,57109.36
4.0,35850.2
4.0,50050.76
4.0,11359.86
4.0,60738.96
4.0,23367.22
4.0,32585.85
4.0,63836.07
4.0,10245.09
4.0,45343.32
4.0,11255.69
4.0,16326.18
4.0,11283.23
4.0,25701.35
4.0,10911.92
4.0,11376.68
4.0,51615.47
4.0,26668.62
4.0,30499.49
4.0,20210.77
4.0,19489.96
4.0,20237.23
4.0,11995.62
4.0,31261.8
4.0,31349.85
4.0,28412.7
4.0,18269.61
4.0,38334.46
4.0,20133.11
4.0,10641.16
4.0,29961.21
4.0,35156.69
4.0,22380.65
4.0,36904.64
4.0,10532.44
4.0,44417.81
4.0,28451.47
4.0,34559.57
4.0,51884.37
4.0,11293.6
4.0,55731.29
4.0,40590.46
4.0,12305.59
4.0,24419.43
4.0,47216.58
4.0,60211.39
4.0,24070.28
4.0,63001.01
4.0,23717.01
4.0,21554.91
4.0,60338.08
4.0,20521.33
4.0,16608.83
4.0,55565.01
4.0,11375.91
4.0,44349.18
4.0,27377.28
4.0,21151.64
4.0,12365.69
4.0,27773.03
4.0,19150.62
4.0,39934.38
4.0,12449.51
4.0,14651.09
4.0,57750.83
4.0,25784.19
4.0,11015.59
4.0,27716.89
4.0,32727.08
4.0,19815.24
4.0,47530.98
4.0,17622.81
4.0,12977.03
4.0,19590.76
4.0,64770.63
4.0,104542.27
4.0,33047.64
4.0,32472.55
4.0,15754.8
4.0,21896.7
4.0,33173.56
4.0,35470.54
4.0,23061.53
4.0,10126.94
4.0,26542.67
4.0,35160.98
4.0,13313.51
4.0,52534.64
4.0,57466.92
4.0,63275.44
4.0,15909.66
4.0,20750.5
4.0,10978.06
4.0,47380.73
4.0,15315.94
4.0,18261.75
4.0,25926.16
4.0,16468.38
4.0,49912.68
4.0,44236.02
4.0,11998.17
4.0,32807.58
4.0,24993.51
4.0,26671.06
4.0,10684.47
4.0,55036.8
4.0,28814.91
4.0,38164.54
4.0,17971.41
4.0,27365.01
4.0,14075.78
4.0,11053.56
4.0,29191.1
4.0,19223.27
4.0,21023.96
4.0,11477.68
4.0,28928.42
4.0,28872.66
4.0,27816.94
4.0,29649.14
4.0,21419.91
4.0,31595.35
4.0,13791.47
4.0,44779.08
4.0,50102.32
4.0,43838.84
4.0,23627.78
4.0,55956.68
5.0,26845.86
5.0,11820.79
5.0,16581.84
5.0,22495.49
5.0,11524.12
5.0,46887.47
5.0,23419.61
5.0,61889.9
5.0,43300.19
5.0,11720.57
5.0,16879.87
5.0,12471.85
5.0,43462.41
5.0,28071.59
5.0,28705.68
5.0,34788.51
5.0,33026.23
5.0,30882.33
5.0,24828.51
5.0,35771.05
5.0,17461.44
5.0,34162.26
5.0,42017.36
5.0,25334.87
5.0,26788.69
5.0,10692.99
5.0,19295.41
5.0,11126.92
5.0,55820.67
5.0,24698.12
5.0,84546.29
5.0,13066.02
5.0,56459.76
5.0,25391.36
5.0,35929.8
5.0,35590.64
5.0,61091.78
5.0,60535.01
5.0,20926.14
5.0,26537.36
5.0,18451.61
5.0,26676.45
5.0,33005.7
5.0,46321.93
5.0,16577.03
5.0,28526.06
5.0,42143.23
5.0,49127.97
5.0,16546.73
5.0,11775.21
5.0,18482.11
5.0,10927.68
5.0,29810.47
5.0,21664.35
5.0,35583.53
5.0,68536.62
5.0,10439.68
5.0,18810.01
5.0,39536.18
5.0,29219.54
5.0,18773.8
5.0,55252.61
5.0,34092.86
5.0,11948.57
5.0,27293.59
5.0,29501.78
5.0,24683.02
5.0,42776.2
5.0,21355.78
5.0,51023.12
5.0,16096.5
5.0,52140.5
5.0,10858.99
5.0,12230.97
5.0,36202.09
5.0,19936.0
5.0,56240.21
5.0,52084.48
5.0,20625.77
5.0,21515.38
5.0,57847.54
5.0,33336.08
5.0,16459.3
5.0,15400.12
5.0,10581.0
5.0,10913.21
5.0,33452.61
5.0,57555.23
5.0,27315.31
5.0,34932.86
5.0,12097.87
5.0,23039.89
5.0,18723.32
5.0,26229.23
5.0,36057.09
5.0,12625.12
5.0,35105.22
5.0,13697.09
5.0,11753.14
5.0,59743.44
5.0,52209.39
5.0,10570.93
5.0,36148.51
5.0,35450.93
5.0,18144.1
5.0,54044.91
5.0,58483.49
5.0,48384.45
5.0,27073.5
5.0,20972.16
5.0,20236.84
5.0,27738.53
5.0,24187.16
5.0,60399.2
5.0,36867.57
5.0,12407.84
5.0,26141.24
5.0,20493.56
5.0,57557.79
5.0,40568.71
5.0,25950.64
5.0,58659.36
5.0,68668.62
5.0,16080.8
5.0,21408.59
5.0,28751.49
5.0,20477.29
5.0,32265.34
5.0,19497.9
5.0,36558.52
5.0,42020.0
5.0,36139.9
5.0,33930.61
5.0,10220.9
5.0,13851.1
5.0,12433.84
5.0,21853.57
5.0,17845.68
5.0,10085.57
5.0,11420.89
5.0,12139.61
5.0,63299.95
5.0,26730.55
5.0,24007.45
5.0,11620.92
5.0,36446.34
5.0,21874.57
5.0,35733.44
5.0,57552.26
5.0,58857.67
5.0,10216.82
5.0,18179.18
5.0,38378.18
5.0,46834.93
5.0,10294.2
5.0,62059.77
5.0,27576.96
5.0,29550.61
6.0,95035.42
6.0,41504.02
6.0,64396.98
6.0,36856.75
6.0,18677.53
6.0,61473.86
6.0,73940.64
6.0,30993.59
6.0,13365.04
6.0,20275.85
6.0,10902.65
6.0,42788.57
6.0,22177.68
6.0,20287.16
6.0,43959.41
6.0,32870.35
6.0,13283.01
6.0,33092.33
6.0,18430.06
6.0,10993.28
6.0,42619.47
6.0,12212.75
6.0,10440.2
6.0,10943.96
6.0,33382.1
6.0,40692.22
6.0,30532.93
6.0,24517.0
6.0,25739.22
6.0,36865.9
6.0,24539.0
6.0,14863.43
6.0,52549.94
6.0,64917.84
6.0,20516.54
6.0,39356.62
6.0,10026.08
6.0,69965.17
6.0,65320.15
6.0,11392.97
6.0,13145.61
6.0,17489.17
6.0,35037.78
6.0,56830.85
6.0,74656.9
6.0,13148.87
6.0,51588.6
6.0,34885.91
6.0,23258.52
6.0,59679.86
6.0,46685.42
6.0,46086.02
6.0,19882.11
6.0,19330.87
6.0,10072.14
6.0,32301.79
6.0,18618.73
6.0,61209.08
6.0,32339.6
6.0,22532.14
6.0,21333.81
6.0,34682.15
6.0,31793.84
6.0,12543.96
6.0,63630.01
6.0,35574.22
6.0,26755.61
6.0,10934.69
6.0,23442.32
6.0,24495.8
6.0,18278.25
6.0,40587.17
6.0,33869.11
6.0,27445.01
6.0,10940.63
6.0,49778.14
6.0,28895.34
6.0,61183.82
6.0,68317.57
6.0,16405.58
6.0,31255.03
6.0,60400.77
6.0,11446.52
6.0,20053.89
6.0,22053.7
6.0,62216.64
6.0,37904.47
6.0,46267.94
6.0,12708.09
6.0,59331.92
6.0,11788.97
6.0,44158.84
6.0,21961.77
6.0,27655.32
6.0,75877.53
6.0,10156.19
6.0,11432.65
6.0,29042.73
6.0,32768.35
6.0,32055.69
6.0,35445.95
6.0,20307.43
6.0,35907.73
6.0,25356.98
6.0,22051.63
6.0,39435.17
6.0,31174.24
6.0,26775.37
6.0,23031.85
6.0,70306.23
6.0,12232.41
6.0,55461.07
6.0,39337.9
6.0,62004.37
6.0,35135.11
6.0,28893.08
6.0,13690.4
6.0,62839.29
6.0,14559.82
6.0,68079.79
6.0,29767.72
6.0,11706.98
6.0,17745.68
6.0,21545.83
6.0,18745.4
6.0,35219.83
6.0,47412.4
6.0,47692.37
6.0,58991.08
6.0,82044.65
6.0,22832.32
6.0,29392.41
6.0,12128.83
6.0,12220.43
6.0,30299.34
6.0,20853.59
6.0,20293.77
6.0,37518.27
6.0,20659.9
6.0,25848.7
6.0,11297.65
6.0,10291.2
6.0,35569.59
6.0,36313.46
6.0,17881.4
6.0,12175.85
6.0,60368.62
6.0,37347.87
6.0,60106.01
6.0,34630.35
6.0,50473.91
6.0,40789.27
6.0,10098.84
6.0,20383.49
6.0,23254.79
6.0,28346.64
6.0,66781.9
6.0,58930.08
6.0,12667.47
6.0,65999.28
6.0,16533.86
6.0,13511.04
6.0,31003.53
7.0,29800.63
7.0,42400.24
7.0,22485.21
7.0,68160.44
7.0,36264.71
7.0,24309.8
7.0,49775.92
7.0,10238.62
7.0,13183.87
7.0,21272.4
7.0,32998.15
7.0,37044.87
7.0,23026.27
7.0,10567.37
7.0,94355.26
7.0,25471.75
7.0,61812.21
7.0,12996.11
7.0,20620.83
7.0,11907.0
7.0,34840.0
7.0,37728.66
7.0,38455.89
7.0,44668.39
7.0,26980.27
7.0,10864.35
7.0,10081.35
7.0,64535.33
7.0,12407.95
7.0,11208.68
7.0,39744.39
7.0,53968.38
7.0,41819.69
7.0,22107.23
7.0,38744.09
7.0,73816.23
7.0,16067.78
7.0,27220.82
7.0,71719.28
7.0,13938.99
7.0,26193.1
7.0,22421.31
7.0,50290.16
7.0,18393.38
7.0,20780.95
7.0,47093.69
7.0,57382.07
7.0,36112.95
